Organization URL,Organization Name,Last Funding Type,Full Description,Industries,Headquarters Location,Description,CB Rank (Company),Founded Date,Operating Status,Estimated Revenue Range,Diversity Spotlight (US Headquarters Only),Headquarters Regions,Exit Date,Closed Date,Company Type,Website,Facebook,LinkedIn,Twitter,Contact Email,Phone Number,Number of Articles,Hub Tags,Actively Hiring,Number of Sub-Orgs,Investor Type,Investment Stage,Industry Groups,Number of Founders,Founders,Number of Employees,Number of Funding Rounds,Funding Status,Last Funding Date,Last Funding Amount,Last Equity Funding Amount,Last Equity Funding Type,Total Equity Funding Amount,Total Funding Amount,Top 5 Investors,Number of Lead Investors,Number of Investors,Number of Acquisitions,Acquisition Status,Number of Portfolio Organizations,Number of Investments,Number of Lead Investments,Number of Diversity Investments,Number of Exits,Number of Exits (IPO),Accelerator Program Type,Accelerator Application Deadline,Accelerator Duration (in weeks),IPO Status,IPO Date,Delisted Date,Money Raised at IPO,Valuation at IPO,Stock Symbol,Stock Exchange,Number of Events,Last Leadership Hiring Date,Last Layoff Mention Date,Similar Companies,Tags,Number of Private Notes,Date of Most Recent Valuation,Most Recent Valuation Range,IT Spend,Most Popular Trademark Class,Most Popular Patent Class,Trademarks Registered,Patents Granted,Total Products Active,Downloads Last 30 Days,Number of Apps,Active Tech Count,Monthly Visits,Average Visits (6 months),Visit Duration,Monthly Visits Growth,Visit Duration Growth,Page Views / Visit,Page Views / Visit Growth,Bounce Rate,Bounce Rate Growth,Global Traffic Rank,Monthly Rank Change (#),Monthly Rank Growth,Contact Job Departments,Number of Contacts,Number of Private Contacts,Transaction Name,Acquired by,Announced Date,Price,Acquisition Type,Acquisition Terms,CB Rank (Organization),CB Rank (School),Trend Score (7 Days),Trend Score (30 Days),Trend Score (90 Days)
https://www.crunchbase.com//organization/l-alt-numerique-desjardins, L’ALT Numerique Desjardins ,—,—, Artificial Intelligence  Computer  Internet, Matane  Quebec  Canada,L’ALT Numerique Desjardins provides computer equipment  bandwidth  telephony  artificial intelligence  and internet connection services.,2 356 926,—,Active,—, — , — ,—,—,For Profit, laltnumeriquedesjardins.com/ ,https://www.facebook.com/laltnumeriquedesjardins/,https://www.linkedin.com/company/l-alt-num%C3%A9rique-desjardins/,—,info@laltnumerique.com,+1-581 232-0882,—, —,—,—, —, —, Artificial Intelligence  Consumer Electronics  Data and Analytics  Hardware  Internet Services  Science and Engineering  Software,—, — ,11-50,—,—,—,—,—,—,—,—, — ,—,—,—, —,—,—,—,—,—,—,—,—,—,Private,—,—,—,—,—,—,—,—,—,12, — ,—,—,—,—,—,—,—,—,—,—,—,2,—,—,—,—,—,—,—,—,—,—,—,—, —,—,—,—,—,—,—,—,—,2 402 828,—,-0.1,-0.1,0.7
https://www.crunchbase.com//organization/opermix, OperMIX ,—,—, Artificial Intelligence  CRM  Software, Montréal  Quebec  Canada,OperMIX is a software firm that offers a comprehensive management strategy in artificial intelligence  sales  and marketing.,2 354 184,2006,Active,$1M to $10M, — , — ,—,—,For Profit, www.opermix.com ,—,https://www.linkedin.com/company/opermix-inc-,—,—,+1-514-312-7050,—, —,—,—, —, —, Artificial Intelligence  Data and Analytics  Information Technology  Sales and Marketing  Science and Engineering  Software,—, — ,11-50,—,—,—,—,—,—,—,—, — ,—,—,—, —,—,—,—,—,—,—,—,—,—,Private,—,—,—,—,—,—,—,—,—,8, — ,—,—,—,—,—,—,—,—,—,—,—,1,—,—,—,—,—,—,—,—,—,—,—,—, —,—,—,—,—,—,—,—,—,2 400 048,—,-0.1,-0.6,-0.2
https://www.crunchbase.com//organization/discoverly-ca, Discoverly.ca ,—,Discoverly.ca is a developer of a program recommendation software for students. The company develops a software which uses machine learning and pattern recognition to recommend educational programs in which students are most likely to succeed., E-Learning  Machine Learning  Software  TV, Ottawa  Ontario  Canada,Discoverly.ca is a developer of a program recommendation software for students,2 347 603,1995,Active,—, — , Great Lakes,—,—,For Profit, www.discoverly.ca/ ,https://www.facebook.com/discoverycanada/,https://www.linkedin.com/company/discoverly-inc./,https://twitter.com/discoverycanada,—,—,—, —,—,—, —, —, Artificial Intelligence  Data and Analytics  Education  Media and Entertainment  Software  Video,—, — ,—,—,—,—,—,—,—,—,—, — ,—,—,—, —,—,—,—,—,—,—,—,—,—,Private,—,—,—,—,—,—,—,—,—,7, — ,—,—,—,—,—,—,—,—,10,—,—,1,—,—,—,—,—,—,—,—,—,—,—,—, —,—,—,—,—,—,—,—,—,2 393 339,—,-0.2,-0.6,0
https://www.crunchbase.com//organization/sanometrics, SanoMetrics ,Pre-Seed,SanoMetrics is an artificial intelligence startup company that develops wearable sensors for the classification of health-based sleeping diseases., Artificial Intelligence  Sensor  Software, Toronto  Ontario  Canada,SanoMetrics provides AI based wearables and sensors to monitor sleep and sleep diseases.,2 338 568,Jan 1  2018,Active,—, — , Great Lakes,—,—,For Profit, www.sanometrics.com/ ,—,https://www.linkedin.com/company/sanometrics/,https://twitter.com/sanometrics,—,—,—, —,—,—, —, —, Artificial Intelligence  Data and Analytics  Hardware  Science and Engineering  Software,—, — ,1-10,1,Seed,Jan 1  2018,—,—,Pre-Seed,—,—, UTEST,—,1,—, —,—,—,—,—,—,—,—,—,—,Private,—,—,—,—,—,—,—,—,—,2, — ,—,—,—,—,—,—,—,—,—,—,—,3,—,—,—,—,—,—,—,—,—,—,—,—, —,—,—,—,—,—,—,—,—,2 384 127,—,-0.2,-1.3,-1
https://www.crunchbase.com//organization/len-ia, Len.ia ,—,—, Advice  Artificial Intelligence  Consulting  Training, Montréal  Quebec  Canada,Len.ia is a laboratory that provides advice  research  and training for digital ethics and artificial intelligence.,2 333 529,—,Active,$1M to $10M, — , — ,—,—,For Profit, lenia.net/ ,https://www.facebook.com/LEN.IA.Lab,https://www.linkedin.com/company/lenia-laboratoire-d-%C3%A9thique-du-num%C3%A9rique-et-de-l-intelligence-artificielle/,https://twitter.com/__LENIA,info@lenia.net,—,—, —,—,—, —, —, Artificial Intelligence  Data and Analytics  Education  Media and Entertainment  Professional Services  Science and Engineering  Software,—, — ,1-10,—,—,—,—,—,—,—,—, — ,—,—,—, —,—,—,—,—,—,—,—,—,—,Private,—,—,—,—,—,—,—,—,—,17, — ,—,—,—,—,—,—,—,—,—,—,—,1,—,—,—,—,—,—,—,—,—,—,—,—, —,—,—,—,—,—,—,—,—,2 378 987,—,-0.2,-0.6,-1
https://www.crunchbase.com//organization/biossil, Biossil ,—,—, Artificial Intelligence  Health Care  Information Technology, Toronto  Ontario  Canada,Biossil is an applied AI drug discovery platform to create specialized treatments for distinct patients.,2 327 878,2023,Active,—, — , Great Lakes,—,—,—,—,—,https://www.linkedin.com/company/biossil-ai/,—,—,—,—, —,—,—, —, —, Artificial Intelligence  Data and Analytics  Health Care  Information Technology  Science and Engineering  Software,—, — ,1-10,—,—,—,—,—,—,—,—, — ,—,—,—, —,—,—,—,—,—,—,—,—,—,Private,—,—,—,—,—,—,—,—,—,10, — ,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—, —,—,—,—,—,—,—,—,—,2 373 222,—,3,2.9,2.5
https://www.crunchbase.com//organization/mcgill-ai-society, McGill AI Society ,—,—, Artificial Intelligence  Event Management  Podcast  Subscription Service, Montréal  Quebec  Canada,McGill AI Society organizes instructor-led AI discussions  workshops  events  social events  and blogs with various membership benefits.,2 320 504,Jan 2017,Active,—, — , — ,—,—,For Profit, mcgillai.com/ ,https://www.facebook.com/McGillAI/,https://www.linkedin.com/company/mcgill-artificial-intelligence-society/,https://twitter.com/mcgillaisociety,mcgillaicontact@gmail.com!,—,—, —,—,—, —, —, Artificial Intelligence  Data and Analytics  Events  Media and Entertainment  Music and Audio  Other  Science and Engineering  Software,—, — ,1-10,—,—,—,—,—,—,—,—, — ,—,—,—, —,—,—,—,—,—,—,—,—,—,Private,—,—,—,—,—,—,—,—,—,—, — ,—,—,—,—,—,—,—,—,—,—,—,2,178,—,0,53.45%,-99.02%,1,-50%,100%,—,7 817 858,-230 846,-2.87%, —,—,—,—,—,—,—,—,—,2 365 695,—,-0.1,-0.5,-0.6
https://www.crunchbase.com//organization/datachili-inc, Datachili Inc. ,—,—, Artificial Intelligence  Information Technology  Location Based Services  Machine Learning, Toronto  Ontario  Canada,Using machine learning to improve data quality.,2 319 458,Feb 20  2016,Active,$1M to $10M, — , Great Lakes,—,—,For Profit, www.datachili.com ,—,https://www.linkedin.com/company/datachili-com,https://www.twitter.com/datachili,—,—,—, —,—,—, —, —, Artificial Intelligence  Data and Analytics  Information Technology  Internet Services  Navigation and Mapping  Science and Engineering  Software,—, — ,1-10,—,—,—,—,—,—,—,—, — ,—,—,—, —,—,—,—,—,—,—,—,—,—,Private,—,—,—,—,—,—,—,—,—,7, — ,—,—,—,—,—,—,—,—,—,—,—,6,—,—,—,—,—,—,—,—,—,—,—,—, —,—,—,—,—,—,—,—,—,2 364 631,—,-0.1,1.4,-0.6
https://www.crunchbase.com//organization/mimentra, Mimentra ,—,Mimentra enables organizations to scale mental health initiatives. The platform applies emotional artificial intelligence to detect behavioral patterns  and delivers personalized instructions and practices that promote mental health resilience.  The visual and audio-guided content is all based on clinical interventions. User information is fully protected and kept private., Big Data  Health Care  Information Technology  Machine Learning  Software, Calgary  Alberta  Canada,Mimentra is a social enterprise that aims to provide personalized mindfulness training for high stress professionals by mobile technology.,2 316 174,2014,Active,Less than $1M, — , — ,—,—,For Profit, www.mimentra.com/ ,https://www.facebook.com/mimentra/,—,https://twitter.com/mmt_inc,contact@mimentra.com,+1 403-710-1686,7, —,—,—, —, —, Artificial Intelligence  Data and Analytics  Health Care  Information Technology  Software,—, — ,1-10,—,—,—,—,—,—,—,—, — ,—,—,—, —,—,—,—,—,—,—,—,—,—,Private,—,—,—,—,—,—,—,—,—,4, — ,—,—,—,—,Education; entertainment,—,1,0,9,—,2,4,—,—,—,—,—,—,—,—,—,—,—,—, —,—,—,—,—,—,—,—,—,2 361 276,—,-0.2,-0.9,-1.5
https://www.crunchbase.com//organization/yuvidigital-worldwide, YUVIDIGITAL WORLDWIDE ,—,—, Artificial Intelligence, London  Ontario  Canada,Build and Accelerate Web 3.0  Deep Tech  Healthcare  Fintech and AI startups.,2 313 746,2014,Active,—, — , Great Lakes,—,—,For Profit, yuvidigital.com/ ,https://www.facebook.com/yuvidigital,https://www.linkedin.com/company/yuvidigital/,https://twitter.com/yuvidigitalltd,—,—,—, —,—,—, —, —, Artificial Intelligence  Data and Analytics  Science and Engineering  Software,—, — ,1-10,—,—,—,—,—,—,—,—, — ,—,—,—, —,—,—,—,—,—,—,—,—,—,Private,—,—,—,—,—,—,—,—,—,—, — ,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—, —,—,—,—,—,—,—,—,—,2 358 797,—,-0.2,-0.4,-0.6
https://www.crunchbase.com//organization/bots4impact, bots4impact ,—,We are a full service health chatbot design agency. We build chatbot solutions to help you engage  educate and expand your customer base through dialogue. Our focus is chatbots for health and wellness  genetics  labs  pharma and public health. Our difference lies in our unique combination of technical competence with deep content and educational expertise in genetics  diagnostics  clinical  health and wellness., Artificial Intelligence  Health Care  Software, Vancouver  British Columbia  Canada,Custom chatbots for health,2 313 339,Feb 15  2020,Active,—, — , — ,—,—,For Profit, bots4impact.com ,—,https://www.linkedin.com/company/bots4impact,https://twitter.com/bots4impact,helen.goddard@bots4impact.com,778 232 8592,—, —,—,—, —, —, Artificial Intelligence  Data and Analytics  Health Care  Science and Engineering  Software,3, Helen Goddard  Lisa Andres  Thara Vayali,1-10,—,—,—,—,—,—,—,—, — ,—,—,—, —,—,—,—,—,—,—,—,—,—,Private,—,—,—,—,—,—,—,—,—,4, — ,—,—,—,—,—,—,—,—,—,—,—,5,—,—,—,—,—,—,—,—,—,—,—,—, Management,1,—,—,—,—,—,—,—,2 358 378,—,-0.2,-0.8,-1.4
https://www.crunchbase.com//organization/devscript-inc, DevScript Inc. ,—,DevScript's mission is to drive unprecedented performance and value by aligning innovation and capital. Between mid 2015 and early 2019 DevScript invested in developing a platform for innovation using machine learning (ML) and natural language understanding (NLU) at its core. In Feb 2019  we pivoted to a single element of our platform to become laser focused on value creation and capture. We help investors and their portfolio companies protect trust and build success in real time using predictive analytics., Machine Learning, Halifax  Nova Scotia  Canada,Aligning innovation and capital.,2 311 180,Jan 15  2015,Active,—, — , — ,—,—,For Profit,—,—,https://www.linkedin.com/company/devscript/,https://twitter.com/devscript,hello@devscript.io,—,—, —,—,—, —, —, Artificial Intelligence  Data and Analytics  Software,1, David Pratt,1-10,—,—,—,—,—,—,—,—, — ,—,—,—, —,—,—,—,—,—,—,—,—,—,Private,—,—,—,—,—,—,—,—,—,—, — ,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—, —,—,—,—,—,—,—,—,—,2 356 180,—,-0.1,-0.2,-1.1
https://www.crunchbase.com//organization/amelue-technologies, Amelue Technologies ,Pre-Seed,They engineer and design custom technology solutions and offer solutions ranging from simple web-pages all the way to tailor-made mobile apps (both iPhone and Android) having cloud-based back-ends and incorporating the latest in deep-learning based artificial intelligence., Artificial Intelligence  Computer  Information Technology  Internet  Software  Web Design, North Vancouver  British Columbia  Canada,Amelue provides consulting services for cloud  mobile  and web incorporating the latest in deep learning-based artificial intelligence.,2 308 300,2017,Active,—, — , — ,—,—,For Profit, amelue.com/ ,—,https://www.linkedin.com/company/amelue/,—,—,778-668-7025,—, —,—,—, —, —, Artificial Intelligence  Consumer Electronics  Data and Analytics  Design  Hardware  Information Technology  Internet Services  Science and Engineering  Software,—, — ,1-10,1,Seed,Sep 24  2019,—,—,Pre-Seed,—,—, entrepreneurship@UBC,—,1,—, —,—,—,—,—,—,—,—,—,—,Private,—,—,—,—,—,—,—,—,—,9, — ,—,—,—,—,Scientific and electric apparatus and instruments,Computing; Calculating,0,1,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—, —,—,—,—,—,—,—,—,—,2 353 233,—,-0.3,-1.2,-1.5
https://www.crunchbase.com//organization/pandemic-ai, Pandemic AI ,—,—, Artificial Intelligence  Big Data  Database  News  Online Portals, Ottawa  Ontario  Canada,Pandemic AI provides an interactive map  live update  timeline  charts  and news relating to coronavirus.,2 302 293,2020,Active,—, — , Great Lakes,—,—,For Profit, pandemic.ai/ ,—,—,https://twitter.com/pandemic_ai,info@pandemic.ai,—,—, —,—,—, —, —, Artificial Intelligence  Content and Publishing  Data and Analytics  Internet Services  Media and Entertainment  Science and Engineering  Software,—, — ,—,—,—,—,—,—,—,—,—, — ,—,—,—, —,—,—,—,—,—,—,—,—,—,Private,—,—,—,—,—,—,—,—,—,4, — ,—,—,—,—,—,—,—,—,—,—,—,13,—,—,—,—,—,—,—,—,—,—,—,—, —,—,—,—,—,—,—,—,—,2 347 103,—,-0.1,1.1,0
https://www.crunchbase.com//organization/wizobox, WizoBox ,—,—, Artificial Intelligence  Internet of Things  Software, Montréal  Quebec  Canada,WizoBox is a top-notch custom software development company  specializing in artificial intelligence  blockchain development  and IoT.,2 288 774,—,Active,—, — , — ,—,—,For Profit, wizobox.com ,—,—,—,—,—,—, —,—,—, —, —, Artificial Intelligence  Data and Analytics  Internet Services  Science and Engineering  Software,—, — ,—,—,—,—,—,—,—,—,—, — ,—,—,—, —,—,—,—,—,—,—,—,—,—,Private,—,—,—,—,—,—,—,—,—,5, — ,—,—,—,—,—,—,—,—,15,—,—,2,—,—,—,—,—,—,—,—,—,—,—,—, —,—,—,—,—,—,—,—,—,2 333 325,—,-0.1,-0.1,-0.4
https://www.crunchbase.com//organization/dirttek, DirtTek ,—,Next generation power systems for off road machines, Agriculture  AgTech  Autonomous Vehicles  Construction  Machine Learning  Mobile  Software, Elmira  Ontario  Canada,Autonomous Power Systems for Off Road Machines,2 284 570,Jul 31  2018,Active,—, — , Great Lakes,—,—,For Profit, DirtTek.ca ,—,—,—,info@dirttek.ca,5195056504,—, —,—,—, —, —, Agriculture and Farming  Artificial Intelligence  Data and Analytics  Mobile  Real Estate  Software  Transportation,—, — ,1-10,—,—,—,—,—,—,—,—, — ,—,—,—, —,—,—,—,—,—,—,—,—,—,Private,—,—,—,—,—,—,—,—,—,4, — ,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—, —,—,—,—,—,—,—,—,—,2 329 039,—,-0.2,-0.4,-0.1
https://www.crunchbase.com//organization/unostartup, UnoStartUp ,—,—, Artificial Intelligence  Information Technology  Internet, Vancouver  British Columbia  Canada,UnoStartUp is an information technology company that provides data science  artificial intelligence  java  python  C++  and PHP services.,2 278 280,2018,Active,—, — , — ,—,—,For Profit, unostartup.com/ ,—,https://www.linkedin.com/company/unostartup/,https://twitter.com/StartupUno,—,—,—, —,—,—, —, —, Artificial Intelligence  Data and Analytics  Information Technology  Internet Services  Science and Engineering  Software,—, — ,1-10,—,—,—,—,—,—,—,—, — ,—,—,—, —,—,—,—,—,—,—,—,—,—,Private,—,—,—,—,—,—,—,—,—,7, — ,—,—,—,—,—,—,—,—,—,—,—,1,—,—,—,—,—,—,—,—,—,—,—,—, —,—,—,—,—,—,—,—,—,2 322 618,—,0,0,-0.1
https://www.crunchbase.com//organization/ai-global-pros, AI Global Pros ,—,AI Global Pros is a firm developing cloud-based solutions to transform businesses and their value creation process., Artificial Intelligence  B2B  Business Development  Unified Communications, Montréal  Quebec  Canada,AI Global Pros develops AI-powered personal assistant and conversational chatbot as well as offers unified communication services.,2 273 215,Jan 2019,Active,—, — , — ,—,—,For Profit, en.aiglobalpros.com/ ,—,https://www.linkedin.com/company/aiglobalpros/,—,pros@aiglobalpros.com,+1 877-334-8717,—, —,—,—, —, —, Artificial Intelligence  Data and Analytics  Information Technology  Internet Services  Messaging and Telecommunications  Other  Professional Services  Science and Engineering  Software,—, — ,1-10,—,—,—,—,—,—,—,—, — ,—,—,—, —,—,—,—,—,—,—,—,—,—,Private,—,—,—,—,—,—,—,—,—,2, — ,—,—,—,—,—,—,—,—,—,—,—,3,—,—,—,—,—,—,—,—,—,—,—,—, —,—,—,—,—,—,—,—,—,2 317 465,—,-0.2,-0.2,-0.3
https://www.crunchbase.com//organization/ztest-electronics, Ztest Electronics ,—,Ztest Electronics provides medical  power  computer  telecommunication  wireless  industrial  and consumer electronics services. They also provide developing and marketing proprietary artificial intelligence services., Artificial Intelligence  Commercial  Electronics, North York  Ontario  Canada,Ztest Electronics providing a high-speed AI-driven token-based platform that capable of hosting a wide array of applications.,2 264 333,Jan 1  1960,Active,Less than $1M, — , Great Lakes,Oct 6  2000,—,For Profit, ztest.com/ ,—,https://www.linkedin.com/company/ztest-electronics-inc-/about/,—,info@ztest.com,(604) 837-3751,—, —,—,—, —, —, Artificial Intelligence  Consumer Electronics  Data and Analytics  Hardware  Other  Science and Engineering  Software,—, — ,1-10,—,IPO,—,—,—,—,—,—, — ,—,—,—, —,—,—,—,—,—,—,—,—,—,Public,Oct 6  2000,—,—,—, ZTE ,CNSX - Canadian National Stock Exchange,—,—,—,3, — ,—,—,—,—,—,—,—,—,—,—,—,18,—,—,—,—,—,—,—,—,—,—,—,—, —,—,—,—,—,—,—,—,—,2 308 427,—,-0.2,-0.4,-0.3
https://www.crunchbase.com//organization/recherche-appliquee-en-linguistique-informatique, Recherche Appliquee en Linguistique Informatique ,—,—, Artificial Intelligence  Training  Translation Service, Montréal  Quebec  Canada,Recherche Appliquee en Linguistique Informatique offers training  publications  translation  seminars  and artificial intelligence services.,2 255 727,1983,Active,—, — , — ,—,—,For Profit, rali.iro.umontreal.ca/ ,—,https://www.linkedin.com/company/universite-de-montreal,—,—,+1-514-343-6111,—, —,—,—, —, —, Artificial Intelligence  Data and Analytics  Education  Professional Services  Science and Engineering  Software,—, — ,1-10,—,—,—,—,—,—,—,—, — ,—,—,—, —,—,—,—,—,—,—,—,—,—,Private,—,—,—,—,—,—,—,—,—,13, — ,—,—,—,—,—,—,—,—,—,—,—,2,—,—,—,—,—,—,—,—,—,—,—,—, —,—,—,—,—,—,—,—,—,2 299 679,—,-0.2,1.3,0.2
https://www.crunchbase.com//organization/datawyze, Datawyze ,—,—, Data Center  E-Commerce  Intelligent Systems  Marketing  Software, Toronto  Ontario  Canada,Datawyze specializes in marketing intelligence  e-commerce solutions  application data  and marketing research to grow the business.,2 254 951,2020,Active,—, — , Great Lakes,—,—,For Profit, datawyze.com/ ,https://www.facebook.com/datawyze/?ref=page_internal&mt_nav=0,https://www.linkedin.com/company/datawyze-inc/,https://twitter.com/datawyze,hello@datawyze.com,—,—, —,—,—, —, —, Artificial Intelligence  Commerce and Shopping  Data and Analytics  Hardware  Information Technology  Sales and Marketing  Science and Engineering  Software,—, — ,11-50,—,—,—,—,—,—,—,—, — ,—,—,—, —,—,—,—,—,—,—,—,—,—,Private,—,—,—,—,—,—,—,—,—,3, — ,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—, —,—,—,—,—,—,—,—,—,2 298 895,—,-0.2,-0.5,-1.5
https://www.crunchbase.com//organization/clean-nature, Clean Nature ,—,Clean Nature growing issue of chloride contaminated water (surface water and groundwater) is turning into one of the current pressing environmental issues and will tend to increase over time in response to global warming and changes in hydrologic regime. Clean Nature proposes a smart decision-making tool using an artificial intelligence model in order to reduce at source salts roads application. This tool offers an innovative solution for winter road maintenance by reducing water chloride water pollution while reducing global costs and maintaining road safety., Artificial Intelligence  Clean Energy  CleanTech  Environmental Engineering, Quebec  Quebec  Canada,Clean Nature in context of global warming and changes in hydrological regimes  governments and private companies.,2 252 321,2020,Active,—, — , — ,—,—,For Profit, www.clean-nature.ca/ ,https://www.facebook.com/CleanNatureNaCl,https://www.linkedin.com/company/cleannature,—,info.cleannature@gmail.com,(418) 654-3803,—, —,—,—, —, —, Artificial Intelligence  Data and Analytics  Energy  Science and Engineering  Software  Sustainability,—, — ,1-10,—,—,—,—,—,—,—,—, — ,—,—,—, —,—,—,—,—,—,—,—,—,—,Private,—,—,—,—,—,—,—,—,—,6, — ,—,—,—,—,—,—,—,—,—,—,—,17,—,—,—,—,—,—,—,—,—,—,—,—, —,—,—,—,—,—,—,—,—,2 296 226,—,-0.1,-0.7,-1.7
https://www.crunchbase.com//organization/machine-healthcare, machine.healthcare ,—,—, Artificial Intelligence  Health Care  Medical, Edmonton  Alberta  Canada,machine.healthcare is an industry-disruptive technology company which puts AI in the hands of the end user.,2 249 711,—,Active,—, — , — ,—,—,For Profit, machine.healthcare/ ,—,https://www.linkedin.com/company/machine-healthcare/,—,—,403 510 1052,1, —,—,—, —, —, Artificial Intelligence  Data and Analytics  Health Care  Science and Engineering  Software,—, — ,—,—,—,—,—,—,—,—,—, — ,—,—,—, —,—,—,—,—,—,—,—,—,—,Private,—,—,—,—,—,—,—,—,—,3, — ,—,—,—,—,—,—,—,—,—,—,—,25,—,—,—,—,—,—,—,—,—,—,—,—, —,—,—,—,—,—,—,—,—,2 293 569,—,-0.2,-0.3,0
https://www.crunchbase.com//organization/nanolucent-technologies-inc, Nanolucent Technologies Inc. ,—,Product•	A transformative holographic imaging device with an AI-supported neural network diagnostic system that will be deployed via a cloud and/or locally.  •	Enables instant diagnosis of many human diseases  particularly cancers and viruses., Artificial Intelligence  Health Care, Richmond Hill  Ontario  Canada,Rapid Diagnostic Imaging for screening. of cancers and viruses,2 247 765,Dec 15  2020,Active,—, — , Great Lakes,—,—,For Profit, www.nanolucent.net/ ,—,https://www.linkedin.com/company/nanolucent-technologies-inc/,—,tonyhumble@nanolucent.net,416 9193402,—, —,—,—, —, —, Artificial Intelligence  Data and Analytics  Health Care  Science and Engineering  Software,—, — ,1-10,—,—,—,—,—,—,—,—, — ,—,—,—, —,—,—,—,—,—,—,—,—,—,Private,—,—,—,—,—,—,—,—,—,1, — ,—,—,—,—,—,—,—,—,—,—,—,5,—,—,—,—,—,—,—,—,—,—,—,—, —,—,—,—,—,—,—,—,—,2 291 578,—,-0.2,-0.6,-0.5
https://www.crunchbase.com//organization/alberta-artificial-intelligence-association, Alberta Artificial Intelligence Association ,—,—, Artificial Intelligence  Education  Events  Non Profit, Edmonton  Alberta  Canada,AlbertaAI is an artificial intelligence association that develops and researches of artificial intelligence.,2 243 487,2015,Active,$1M to $10M, — , — ,—,—,Non-profit, www.albertaai.org ,—,https://www.linkedin.com/company/alberta-ai-org,https://twitter.com/AlbertaAI2,contact@albertaai.org,—,—, —,—,—, —, —, Artificial Intelligence  Data and Analytics  Education  Events  Media and Entertainment  Other  Science and Engineering  Software,—, — ,11-50,—,—,—,—,—,—,—,—, — ,—,—,—, —,—,—,—,—,—,—,—,—,—,Private,—,—,—,—,—,—,—,—,—,10, — ,—,—,—,—,—,—,—,—,—,—,—,4,—,—,—,—,—,—,—,—,—,—,—,—, Management,1,—,—,—,—,—,—,—,2 287 247,—,-0.1,-0.5,1.1
https://www.crunchbase.com//organization/ai4good-lab, AI4Good Lab ,—,—, Consulting  Machine Learning  Training, Montréal  Quebec  Canada,AI4Good Lab is a non-profit IT consulting firm that offers a machine learning summer training program for women.,2 241 311,2017,Active,$1M to $10M, — , — ,—,—,Non-profit, www.ai4goodlab.com/ ,https://www.facebook.com/ai4goodlab/,https://www.linkedin.com/company/ai4goodlab/,https://twitter.com/ai4goodlab,info@ai4goodlab.com,—,—, —,—,—, —, —, Artificial Intelligence  Data and Analytics  Education  Professional Services  Software,—, — ,1-10,—,—,—,—,—,—,—,—, — ,—,—,—, —,—,—,—,—,—,—,—,—,—,Private,—,—,—,—,—,—,—,—,—,8, — ,—,—,—,—,—,—,—,—,—,—,—,2,1 347,2 932.83,0,324.92%,233.18%,1,0%,100%,0%,4 615 585,-2 411 453,-34.32%, —,1,—,—,—,—,—,—,—,2 285 016,—,-0.2,-0.7,-0.6
https://www.crunchbase.com//organization/genbu-50ac, Genbu ,—,—, Artificial Intelligence  Developer Platform  Machine Learning  Mobile Apps, Ottawa  Ontario  Canada,Enabling AI on mobile apps through data automation.,2 232 621,May 2020,Active,—, — , Great Lakes,—,—,For Profit, www.genbu.ai ,—,https://www.linkedin.com/company/genbu-ai,—,sghafoor@genbu.ai,—,—, —,—,—, —, —, Apps  Artificial Intelligence  Data and Analytics  Mobile  Science and Engineering  Software,2, Rima Al Shikh  Shaima Ghafoor,1-10,—,—,—,—,—,—,—,—, — ,—,—,—, —,—,—,—,—,—,—,—,—,—,Private,—,—,—,—,—,—,—,—,—,5, — ,—,—,—,—,—,—,—,—,—,—,—,15,—,—,—,—,—,—,—,—,—,—,—,—, —,—,—,—,—,—,—,—,—,2 276 186,—,-0.1,-0.3,-0.9
https://www.crunchbase.com//organization/innovation-venture-farm, Innovation Venture Farm ,—,—, Artificial Intelligence  Consulting  Information Technology, Burlington  Ontario  Canada,Innovation Venture Farm is a consulting company that helps clients find  recognise  and support creative business possibilities.,2 225 918,2020,Active,—, — , Great Lakes,—,—,For Profit, innovationventurefarm.com ,—,https://www.linkedin.com/company/innovationvf/,https://twitter.com/InnovationVF/,—,+1 514 813 1809,—, —,—,—, —, —, Artificial Intelligence  Data and Analytics  Information Technology  Professional Services  Science and Engineering  Software,—, — ,11-50,—,—,—,—,—,—,—,—, — ,—,—,—, —,—,—,—,—,—,—,—,—,—,Private,—,—,—,—,—,—,—,—,—,11, — ,—,—,—,—,—,—,—,—,—,—,—,5,—,—,—,—,—,—,—,—,—,—,—,—, —,—,—,—,—,—,—,—,—,2 269 385,—,-0.1,-0.6,-1.2
