Organization URL,Organization Name,Last Funding Type,Full Description,Industries,Headquarters Location,Description,CB Rank (Company),Founded Date,Operating Status,Estimated Revenue Range,Diversity Spotlight (US Headquarters Only),Headquarters Regions,Exit Date,Closed Date,Company Type,Website,Facebook,LinkedIn,Twitter,Contact Email,Phone Number,Number of Articles,Hub Tags,Actively Hiring,Number of Sub-Orgs,Investor Type,Investment Stage,Industry Groups,Number of Founders,Founders,Number of Employees,Number of Funding Rounds,Funding Status,Last Funding Date,Last Funding Amount,Last Equity Funding Amount,Last Equity Funding Type,Total Equity Funding Amount,Total Funding Amount,Top 5 Investors,Number of Lead Investors,Number of Investors,Number of Acquisitions,Acquisition Status,Number of Portfolio Organizations,Number of Investments,Number of Lead Investments,Number of Diversity Investments,Number of Exits,Number of Exits (IPO),Accelerator Program Type,Accelerator Application Deadline,Accelerator Duration (in weeks),IPO Status,IPO Date,Delisted Date,Money Raised at IPO,Valuation at IPO,Stock Symbol,Stock Exchange,Number of Events,Last Leadership Hiring Date,Last Layoff Mention Date,Similar Companies,Tags,Number of Private Notes,Date of Most Recent Valuation,Most Recent Valuation Range,IT Spend,Most Popular Trademark Class,Most Popular Patent Class,Trademarks Registered,Patents Granted,Total Products Active,Downloads Last 30 Days,Number of Apps,Active Tech Count,Monthly Visits,Average Visits (6 months),Visit Duration,Monthly Visits Growth,Visit Duration Growth,Page Views / Visit,Page Views / Visit Growth,Bounce Rate,Bounce Rate Growth,Global Traffic Rank,Monthly Rank Change (#),Monthly Rank Growth,Contact Job Departments,Number of Contacts,Number of Private Contacts,Transaction Name,Acquired by,Announced Date,Price,Acquisition Type,Acquisition Terms,CB Rank (Organization),CB Rank (School),Trend Score (7 Days),Trend Score (30 Days),Trend Score (90 Days)
https://www.crunchbase.com//organization/vayu-technology, Equilibrium by Vayu Technology ,—,Vayu Technology Corp.  a Los Angeles based company has developed the Equilibrium System which is a patented end-to-end biomechanics platform driven by a combination of wearable sensors and AI software. The system delivers precise  objective biomechanics insights to help optimize performance  prevent injuries and facilitate faster recovery., Fitness  Health Care  Machine Learning  Rehabilitation  Sports  Wearables  Wellness, Los Angeles  California  United States,Vayu Technology has developed the Equilibrium System  a biomechanics platform driven by a combination of wearable sensors and AI software.,221 689,2014,Active,Less than $1M, — , Greater Los Angeles Area  West Coast  Western US,—,—,For Profit, www.vayu.tech ,https://www.facebook.com/vayutech,https://www.linkedin.com/company/vayu-technology-corp,https://twitter.com/vayutechcorp,hello@vayu-technology.com,415-734-7380,—, —,—,—, —, —, Artificial Intelligence  Consumer Electronics  Data and Analytics  Hardware  Health Care  Software  Sports,2, Karan Kanchan  Prathamesh Mantri,11-50,—,—,—,—,—,—,—,—, — ,—,—,—, —,—,—,—,—,—,—,—,—,—,Private,—,—,—,—,—,—,—,—,—,2, — ,—,—,—,—,—,Medical Or Veterinary Science; Hygiene,0,3,17,—,—,26,—,—,—,—,—,—,—,—,—,—,—,—, Engineering  Operations,2,—,—,—,—,—,—,—,226 609,—,1.1,0.3,3.5
https://www.crunchbase.com//organization/skytree, Skytree ,Series A,Skytree is a California-based software company that develops and publishes a machine learning platform for advanced analytics. The company offers a platform that gives organizations the power to discover analytic insights  predict future trends  make recommendations  and reveal untapped markets and customers.Backed by investments from US Venture Partners  Javelin Venture Partners  Samsung  UPS  and In-Q-Tel  Skytree is involved in enterprise-grade machine learning. The company was founded in 2012 by [Martin Hack](https://www.crunchbase.com/person/martin-hack) and [Alexander Gray](https://www.crunchbase.com/person/alexander-gray). It is headquartered in San Jose  C.A., Analytics  Big Data  Machine Learning  Software, San Jose  California  United States,Skytree is a software company that develops and publishes a machine learning platform for advanced analytics.,222 059,2012,Active,$10M to $50M, — , San Francisco Bay Area  Silicon Valley  West Coast,Apr 18  2017,—,For Profit, www.skytree.net ,https://www.facebook.com/SkytreeHQ,https://www.linkedin.com/company/skytree-inc-/,https://twitter.com/SkytreeHQ,info@skytree.net,408-416-5600,68, —,—,—, —, —, Artificial Intelligence  Data and Analytics  Software,4, Abhimanyu Aditya  Alexander Gray  Dave Toth  Martin Hack,51-100,4,M&A,Apr 30  2013,$18 000 000,$18 000 000,Series A,$20 500 000,$21 575 000, Plug and Play Ventures  United Parcel Service  American Express Ventures  U.S. Venture Partners  Javelin Venture Partners,2,8,—, Was Acquired,—,—,—,—,—,—,—,—,—,Private,—,—,—,—,—,—,—,—,—,11, — ,—,—,—,—,—,Computing; Calculating,0,11,24,—,23,4,—,—,—,—,—,—,—,—,—,—,—,—, —,—,—, Skytree acquired by Infosys , Infosys ,Apr 18  2017,—,Acquisition,—,226 998,—,-0.2,-0.3,-0.7
https://www.crunchbase.com//organization/glas, Glas ,—,Glas is a vape brand that makes advanced e-cigarette devices and e-liquid pods. It is a closed cartridge nicotine delivery system  consisting of a battery-operated device  that helps adult smokers and vapers live a healthier life without combustible tobacco products. Their products are designed to deliver inhaled nicotine accompanied by a robust flavor of experience.Glas was founded in 2014., Battery  E-Commerce  Health Care  Intelligent Systems  Tobacco, Los Angeles  California  United States,Glas is a vape brand that makes advanced e-cigarette devices and e-liquid pods.,223 401,2014,Active,—, — , Greater Los Angeles Area  West Coast  Western US,—,—,For Profit, glas.com/ ,—,https://www.linkedin.com/company/glas-apparel-and-films,—,—,—,1, —,—,—, —, —, Artificial Intelligence  Commerce and Shopping  Consumer Goods  Data and Analytics  Energy  Food and Beverage  Health Care  Science and Engineering,—, — ,—,—,—,—,—,—,—,—,—, — ,—,—,—, —,—,—,—,—,—,—,—,—,—,Private,—,—,—,—,—,—,—,—,—,3, — ,—,—,—,—,—,—,0,21,—,—,—,60,494,—,0,—,—,1,—,100%,—,6 391 398,—,—, —,—,—,—,—,—,—,—,—,228 397,—,0.8,3.4,6.5
https://www.crunchbase.com//organization/house-of-pitch, House of Pitch ,Pre-Seed,First mobile cold outreach platform that allows to notify a sender if you want to connect or if pitch wasn't a good fit just swiping cards Yes/Nope., Artificial Intelligence  Machine Learning  Marketing  Marketplace  Professional Services  Software, Los Angeles  California  United States,SaaS  AI/ML  Marketplace,223 975,Nov 18  2022,Active,—, — , Greater Los Angeles Area  West Coast  Western US,—,—,For Profit, www.houseofpitch.app ,—,https://www.linkedin.com/company/house-of-pitch/,https://twitter.com/houseofpitchapp,hello@houseofpitch.app,—,2, —,—,—, —, —, Artificial Intelligence  Commerce and Shopping  Data and Analytics  Other  Sales and Marketing  Science and Engineering  Software,2, Kathy Roma  Marusya Glazkova,1-10,1,Seed,Mar 1  2023,$100 000,$100 000,Pre-Seed,$100 000,$100 000, Libermans Co,—,1,—, —,—,—,—,—,—,—,—,—,—,Private,—,—,—,—,—,—,—,—,—,12, — ,—,—,—,—,—,—,—,—,—,—,—,25,918,7 033.33,72,-34.85%,-81.82%,2.95,195.42%,29.19%,-70.81%,5 276 847,944 175,21.79%, —,—,—,—,—,—,—,—,—,228 995,—,0.2,-0.1,0.7
https://www.crunchbase.com//organization/reveal-biosciences, Reveal Biosciences ,Series A,Reveal brings AI into pathology to diagnose disease from large whole slide microscope images. This is a new class of diagnostics offering fundamental improvements to reach  cost  speed  accuracy and scale in how disease is diagnosed.  Reveal's computational pathology technology combines a histopathology laboratory with machine learning models applied to tissue biology problems. The computer aided characterization and diagnosis products locate and measure cells  tissue and tissue architecture needed to generate diagnostic assessment that can truly impact healthcare., Artificial Intelligence  Biopharma  Biotechnology  Health Care  Health Diagnostics, San Diego  California  United States,AI to Diagnose Disease From Pathology Images ,225 047,Aug 1  2012,Active,$1M to $10M, Women Founded  Women Led, Greater San Diego Area  West Coast  Western US,May 11  2021,—,For Profit, www.revealbio.com/ ,https://www.facebook.com/revealbio/,https://www.linkedin.com/company/2762547/,https://twitter.com/revealbio,claris@revealbio.com,858-274-3663,3, —,—,—, —, —, Artificial Intelligence  Biotechnology  Data and Analytics  Health Care  Science and Engineering  Software,2, Casey Laris  Claire Weston,11-50,1,M&A,Apr 2  2019,—,—,Series A,—,—, Intel Capital  GNI Japan  PP Capital,1,3,—, Was Acquired,—,—,—,—,—,—,—,—,—,Private,—,—,—,—,—,—,—,—,—,2, — ,—,—,—,$197 688,Scientific and technological services,—,7,0,—,—,—,30,991,1 518.33,0,14.97%,-98.15%,1,0%,100%,0%,5 053 579,-78 061,-1.52%, Engineering  Management  Medical & Science  Operations  Sales,24,—, Reveal Biosciences acquired by CellCarta , CellCarta ,May 11  2021,—,Acquisition,—,230 111,—,0,-0.1,-0.1
https://www.crunchbase.com//organization/pandorabots-inc, Pandorabots ,—,Pandorabots is the leading platform for building and deploying artificially intelligent chatbots. Over 235 000 registered developers have built close to 300 000 chatbots in almost every natural language. These bots have chatted with end-users more than 3 billion times and counting on a variety of channels including web  mobile  hardware robots and home hubs  and popular messaging platforms like Twitter  Telegram  Kik  Line  and Slack. Developers and enterprises  including Fortune 500s and global brands  use Pandorabots' cloud-based services to easily build conversational interfaces for applications., Artificial Intelligence  Messaging  Software, Oakland  California  United States,Pandorabots is a platform for building and deploying artificially intelligent chatbots.,227 119,Jan 10  2008,Active,Less than $1M, Women Founded  Women Led, San Francisco Bay Area  West Coast  Western US,—,—,For Profit, www.pandorabots.com ,http://www.facebook.com/pages/Pandorabots/47719737069,http://www.linkedin.com/company/pandorabots-inc.,http://twitter.com/pandorabots,info@pandorabots.com,415.343.5894,1, —,—,—, —, —, Artificial Intelligence  Data and Analytics  Information Technology  Internet Services  Messaging and Telecommunications  Science and Engineering  Software,1, Lauren Kunze,11-50,—,—,—,—,—,—,—,—, — ,—,—,—, —,—,—,—,—,—,—,—,—,—,Private,—,—,—,—,—,—,6,—,—,3, — ,—,—,—,$40 502,Education; entertainment,—,4,0,18,—,5,43,55 029,105 242.83,521,-49.07%,8.09%,2.18,67.26%,46.14%,-45.48%,627 792,292 297,87.12%, Engineering  Information Technology  Management  Operations,2,—,—,—,—,—,—,—,232 271,—,0,0,-0.1
https://www.crunchbase.com//organization/cratus-technologies, Cratus Technology  Inc. ,—,CRATUS provides ASSET-Rx  the all-in-one AI - IoT SaaS platform for enterprise operations. Using ASSET-Rx  you can create  operate and replicate digital identities linking assets  inventory  staff  locations  processes  and condition information. You can build and manage applications driven by these identities. You can link various sources of data and make this available to other ERP systems. The platform applies real-time analytics and intelligence to identities and provides dashboards to manage applications and activity  drive metrics  enhance profitability  eliminate delays and minimize risk., Analytics  Artificial Intelligence  Business Intelligence  Industrial  Internet of Things  PaaS  SaaS  Sensor  Software, San Jose  California  United States,CRATUS provides the all-in-one AI - IoT SaaS platform for enterprise operations.,227 341,May 2013,Active,Less than $1M, — , San Francisco Bay Area  Silicon Valley  West Coast,—,—,For Profit, www.cratustech.com ,https://www.facebook.com/pg/CRATUSTECH,https://www.linkedin.com/company/cratus-technology-inc-,https://twitter.com/cratustech,info@cratustech.com,1(408)203-9354,1, —,—,—, —, —, Artificial Intelligence  Data and Analytics  Hardware  Internet Services  Manufacturing  Science and Engineering  Software,1, Zeki Gunay,1-10,—,—,—,—,—,—,—,—, — ,—,—,—, —,—,—,—,—,—,—,—,—,—,Private,—,—,—,—,—,—,—,—,—,15, — ,—,—,—,—,Scientific and electric apparatus and instruments,—,2,0,19,—,1,67,1 924,—,0,—,—,1,—,100%,—,4 026 901,—,—, Engineering  Management  Marketing  Operations,6,—,—,—,—,—,—,—,232 501,—,-0.1,-0.2,-0.4
https://www.crunchbase.com//organization/lifewood-data-technologies, Lifewood Data Technologies ,—,—, Artificial Intelligence  Information Services  Information Technology  Software Engineering, San Jose  California  United States,Lifewood Data Technologies is a data engineering service provider to enable AI solutions.,227 765,2004,Active,$100M to $500M, — , San Francisco Bay Area  Silicon Valley  West Coast,—,—,For Profit, lifewood.com ,—,https://www.linkedin.com/company/lifewood-data-technology-ltd.,—,inquiry@lifewood.com,—,—, —,—,—, —, —, Artificial Intelligence  Data and Analytics  Information Technology  Science and Engineering  Software,—, — ,51-100,—,—,—,—,—,—,—,—, — ,—,—,—, —,—,—,—,—,—,—,—,—,—,Private,—,—,—,—,—,—,—,—,—,9, — ,—,—,—,—,—,—,—,—,—,—,—,41,—,—,—,—,—,—,—,—,—,—,—,—, —,—,—,—,—,—,—,—,—,232 939,—,-0.1,-0.2,-0.2
https://www.crunchbase.com//organization/sf-insuretech, SF Insuretech ,—,SF Insuretech is a provider of AI-based data and monitoring solutions for auto insurance companies. The company specializes in and offers a database for collecting weather data  driving data  image data  satellite data  and car data., Artificial Intelligence  Auto Insurance  Automotive  Consulting  Information Technology, Los Angeles  California  United States,SF Insuretech is a provider of AI-based data and monitoring solutions for auto insurance companies.,228 054,Jan 1  2019,Active,—, — , Greater Los Angeles Area  West Coast  Western US,—,—,For Profit, www.sfinsuretech.com ,—,—,—,—,424 391 8960,—, —,—,—, —, —, Artificial Intelligence  Data and Analytics  Financial Services  Information Technology  Professional Services  Science and Engineering  Software  Transportation,1, Robert Smithson,1-10,—,—,—,—,—,—,—,—, — ,—,—,—, —,—,—,—,—,—,—,—,—,—,Private,—,—,—,—,—,—,—,—,—,5, — ,—,—,—,—,—,—,—,—,—,—,3,—,—,—,—,—,—,—,—,—,—,—,—,—, Finance,1,—,—,—,—,—,—,—,233 242,—,0,0,-0.1
https://www.crunchbase.com//organization/smartboost, smartboost ,—,SmartBoost is a Growth Marketing agency that specializes in helping tech products and services  startups  software  and SaaS businesses achieve sustainable growth through the use of data-driven marketing strategies. We’re an award-winning digital agency built from the ground up for high-growth businesses. Established in 2015 with offices in San Diego and Los Angeles  we tackle every single website and marketing project using data. We use data to execute intelligent and creative marketing. We are a team of creative marketers  scientists  and mathematicians — all experts in our fields. We’re crazy about data and driven by the notion of excellence. We see people and Artificial Intelligence working in symbiosis to help businesses survive and grow. Focused on impact and transparency  our technology is in a constant state of transformation., Artificial Intelligence  Digital Marketing  Machine Learning  Marketing  Predictive Analytics  Software  Web Apps  Web Design  Web Development, San Diego  California  United States,smartboost is a growth marketing agency.,228 483,Jan 30  2015,Active,$1M to $10M, — , Greater San Diego Area  West Coast  Western US,—,—,For Profit, smartboost.com/ ,https://www.facebook.com/wearesmartboost/,https://www.linkedin.com/company/smartboostagency/,https://twitter.com/wearesmartboost,connect@smartboost.com,(619) 648-5557,—, —,—,—, —, —, Apps  Artificial Intelligence  Data and Analytics  Design  Sales and Marketing  Science and Engineering  Software,3, Clement Connor  Giovanni Letellier  Giovanni Letellier,11-50,—,—,—,—,—,—,—,—, — ,—,—,—, —,—,—,—,—,—,—,—,—,—,Private,—,—,—,—,—,—,—,—,—,10, — ,—,—,—,—,—,—,—,—,—,—,—,42,1 082,1 917.33,0,-55.42%,172.73%,1,-42.24%,100%,134.25%,4 961 474,1 472 654,42.21%, Management  Marketing  Operations,4,—,—,—,—,—,—,—,233 698,—,-0.2,0,1
https://www.crunchbase.com//organization/yotta-technologies, Yotta Technologies ,—,"Cloud Analytics for Social Commerce.Yotta is a cloud platform for commerce analytics that does for merchants what comparison shopping engines do for consumers.   By aggregating  cleansing  and categorizing marketplace and social commerce transactions  Yotta provides merchants with real-time  actionable and unique insights into competitive offers  pricing changes  emerging market trends  new competitors across marketplaces and channels.", Analytics  Big Data  Cloud Computing  E-Commerce  Predictive Analytics  SaaS  Software, San Jose  California  United States,Yotta is a cloud platform providing real-time commerce analytics of emerging trends in marketplaces and channels.,228 794,Dec 1  2011,Active,Less than $1M, — , San Francisco Bay Area  Silicon Valley  West Coast,—,—,For Profit, www.yotta-analytics.com ,—,—,—,contact@yotta-analytics.com,408.800.1618,—, —,—,—, —, —, Artificial Intelligence  Commerce and Shopping  Data and Analytics  Internet Services  Software,2, Richard Shusterman  Steve Savignano,1-10,—,—,—,—,—,—,—,—, — ,—,—,—, —,—,—,—,—,—,—,—,—,—,Private,—,—,—,—,—,—,—,—,—,10, — ,—,—,—,—,—,—,—,—,6,1 257,1,4,—,—,—,—,—,—,—,—,—,—,—,—, —,—,—,—,—,—,—,—,—,234 025,—,-0.1,-0.3,-0.4
https://www.crunchbase.com//organization/noun, Noun ,—,Noun is currently in Alpha. Join the waitlist to try it before it's publicly available., Artificial Intelligence  Machine Learning  Software, Los Angeles  California  United States,the AI-native interactive workspace,230 372,Jun 2022,Active,—, — , Greater Los Angeles Area  West Coast  Western US,—,—,For Profit, noun.com ,—,http://linkedin.com/company/noun-com,—,—,—,—, —,—,—, —, —, Artificial Intelligence  Data and Analytics  Science and Engineering  Software,1, Mark Habashi,1-10,—,—,—,—,—,—,—,—, — ,—,—,—, —,—,—,—,—,—,—,—,—,—,Private,—,—,—,—,—,—,—,—,—,9, — ,—,—,—,—,—,—,—,—,—,—,1,20,87,701.67,0,-72.12%,166.67%,1,-50%,100%,0%,8 309 286,1 279 676,18.2%, —,—,—,—,—,—,—,—,—,235 677,—,0.6,0.5,1.9
https://www.crunchbase.com//organization/axon-park, Axon Park ,—,—, Artificial Intelligence  Augmented Reality  EdTech  Higher Education  Training  Virtual Reality, Los Angeles  California  United States,Welcome to Axon Park  the digital universe where you learn  play  and connect in 3D virtual worlds.,230 382,Jan 2019,Active,$1M to $10M, — , Greater Los Angeles Area  West Coast  Western US,—,—,For Profit, axonpark.com ,https://facebook.com/axonpark,https://linkedin.com/company/axonpark,https://twitter.com/axonpark,hello@axonpark.com,—,3, —,—,—, —, —, Artificial Intelligence  Data and Analytics  Education  Hardware  Science and Engineering  Software,2, Alistair Hume  Taylor Freeman,1-10,—,—,—,—,—,—,—,—, — ,—,—,—, —,—,—,—,—,—,—,—,—,—,Private,—,—,—,—,—,—,—,—,—,10, — ,—,—,—,—,—,—,—,—,—,—,—,28,10 595,31 531.17,1 132,176.63%,-13.85%,3.34,-24.28%,66.57%,10.47%,1 853 831,-987 003,-34.74%, Management,2,—,—,—,—,—,—,—,235 687,—,-0.1,-0.2,-0.2
https://www.crunchbase.com//organization/icardio-ai, Icardio.AI ,Undisclosed,Icardio.AI provides deep learning echocardiography tools designed for echocardiographic analysis. For the interpretation of ultrasound imaging  models are based on segmentation  classification  regression analysis  and artificial intelligence. It helps ultrasound software and hardware companies in the research and development of AI algorithms and provides a custom application for the interpretation of ultrasound imaging., Artificial Intelligence  Big Data  Machine Learning  Medical, Los Angeles  California  United States,Icardio.AI offers interpreting echocardiograms using machine learning algorithms.,231 335,2019,Active,—, — , Greater Los Angeles Area  West Coast  Western US,—,—,For Profit, icardio.ai/ ,—,https://www.linkedin.com/company/icardio-ai/,—,—,—,—, —,—,—, —, —, Artificial Intelligence  Data and Analytics  Health Care  Science and Engineering  Software,1, Joseph Sokol,11-50,1,—,Jun 1  2021,—,—,Undisclosed,—,—, BSD Enterprises,—,1,—, —,—,—,—,—,—,—,—,—,—,Private,—,—,—,—,—,—,—,—,—,6, — ,—,—,—,—,—,—,—,—,—,—,—,24,494,—,0,—,—,1,—,100%,—,6 350 362,—,—, Engineering  Management  Operations,5,—,—,—,—,—,—,—,236 676,—,-0.1,-0.4,-0.1
https://www.crunchbase.com//organization/ioaudio, ioAudio ,—,ioAudio.io converts text documents into streaming audio so you can listen to your important messages  notes  files  and other text while exercising  working  multi-tasking  or traveling. Our web and mobile app services increase the productivity and safety of people in most industries  including those that work from home to road warriors. Our deep learning algorithms use artificial intelligence  natural language processing  and machine learning to automate the editing process so you save time on editing documents for speech synthesis. Our algorithms and custom APIs have processed hundreds of documents through unique templates that identify  delete  and eliminate irrelevant text for listening such as headers  footers  page numbers  and tables., Apps  Machine Learning  SaaS  Software, San Diego  California  United States,SaaS text-to-speech app  beta release phase  pre-seed,232 012,Jul 8  2020,Active,—, — , Greater San Diego Area  West Coast  Western US,—,—,For Profit, ioaudio.io ,https://www.facebook.com/ioaudio,https://www.linkedin.com/company/ioaudioinc,https://twitter.com/io_audio,ioaudio@ioaudio.io,877-446-2834,—, —,—,—, —, —, Apps  Artificial Intelligence  Data and Analytics  Software,1, Spencer Parikh,11-50,—,—,—,—,—,—,—,—, — ,—,—,—, —,—,—,—,—,—,—,—,—,—,Private,—,—,—,—,—,—,—,—,—,4, — ,—,—,—,—,—,—,—,—,28,—,—,67,—,—,—,—,—,—,—,—,—,—,—,—, Human Resources,1,—,—,—,—,—,—,—,237 385,—,0.1,0.4,1
https://www.crunchbase.com//organization/memcomputing-inc, MemComputing Inc. ,Seed,MemComputing Inc. has developed disruptive technology that is changing the face of computing through a SaaS solution that improves the performance of machine learning/optimization calculations by 4 orders of magnitude. This means transactions taking 2 minutes will complete in 12 milliseconds using this technology.  The company was formed by Serial Entrepreneur  John Beane  most recently of ecoATM  and the inventors  PhD Physicists Massimiliano Di Ventra and Fabio Traversa., Artificial Intelligence  Information Technology  Machine Learning  SaaS  Semiconductor  Software, San Diego  California  United States,MemComputing has disruptive software solutions that make computers run thousands of times faster.,232 829,Feb 26  2016,Active,Less than $1M, — , Greater San Diego Area  West Coast  Western US,—,—,For Profit, www.memcpu.com ,https://www.facebook.com/MemComputing,https://www.linkedin.com/company/18076731,https://twitter.com/memcomputing,info@memcpu.com,—,10, —,—,—, —, —, Artificial Intelligence  Data and Analytics  Hardware  Information Technology  Science and Engineering  Software,3, Fabio Traversa  John A. Beane  Massimiliano Di Ventra,1-10,3,Seed,Mar 6  2020,—,—,Seed,—,—, Revolution’s Rise of the Rest Seed Fund  Revolution  EvoNexus  IT-Farm,—,4,—, —,—,—,—,—,—,—,—,—,—,Private,—,—,—,—,—,—,1,—,—,8, — ,—,—,—,—,Scientific and technological services,Computing; Calculating,1,2,15,—,—,3,151,—,0,-64.97%,—,1,0%,100%,0%,7 969 857,1 307 474,19.62%, Engineering  Operations,5,—,—,—,—,—,—,—,238 239,—,0,0,-0.1
https://www.crunchbase.com//organization/oloren-ai, Oloren AI ,—,Oloren AI offers a molecular descriptor that leverages information from millions of publically curated datasets. The company was founded in 2021 and is headquartered in San Diego  California  United States., Artificial Intelligence  Information Services  Software, San Diego  California  United States,Oloren AI offers molecular descriptor that leverages informations from millions of publically curated datasets.,235 562,2021,Active,—, — , Greater San Diego Area  West Coast  Western US,—,—,For Profit, oloren.ai/ ,—,—,—,—,858-951-7131,—, —,—,—, —, —, Artificial Intelligence  Data and Analytics  Information Technology  Science and Engineering  Software,—, — ,—,—,—,—,—,—,—,—,—, — ,—,—,—, —,—,—,—,—,—,—,—,—,—,Private,—,—,—,—,—,—,—,—,—,9, — ,—,—,—,—,—,—,—,—,—,—,—,—,494,—,0,-54.84%,-96.03%,1,-54.17%,100%,371.48%,6 578 540,1 847 168,39.04%, Management,1,—,—,—,—,—,—,—,241 096,—,0,-0.4,-0.2
https://www.crunchbase.com//organization/lumenova-ai, Lumenova AI ,—,Lumenova AI empowers enterprise worldwide to make AI ethical  transparent  and compliant with new and emerging regulations  as well as internal policies.As an end-to-end solution  Lumenova AI streamlines and automates the complete Responsible AI lifecycle  so enterprises can efficiently map  manage  and mitigate AI risk and compliance.The Lumenova AI platform caters to a diverse group of stakeholders  allowing them to analyze and optimize model performance  increase robustness  and promote predictive fairness across all dimensions of trust., Artificial Intelligence  B2B  Compliance  Machine Learning  Risk Management  SaaS  Software, Los Angeles  California  United States,Enterprise SaaS platform for Responsible AI (AI Risk insights  AI Governance and Compliance automation),236 362,Jan 2020,Active,—, — , Greater Los Angeles Area  West Coast  Western US,—,—,For Profit, lumenova.ai ,—,https://www.linkedin.com/company/lumenova-ai/,https://twitter.com/LumenovaAI,hello@lumenova.ai,—,1, —,—,—, —, —, Artificial Intelligence  Data and Analytics  Other  Professional Services  Science and Engineering  Software,1, Cosmin Andriescu,11-50,—,—,—,—,—,—,—,—, — ,—,—,—, —,—,—,—,—,—,—,—,—,—,Private,—,—,—,—,—,—,—,—,—,1, — ,—,—,—,—,—,—,—,—,—,—,—,—,494,2 414.5,0,-25.15%,—,1,0%,100%,0%,6 404 977,792 892,14.13%, —,—,—,—,—,—,—,—,—,241 924,—,0,2.3,9.4
https://www.crunchbase.com//organization/weavr-ai, Weavr Inc. ,Angel,Weavr is a community-driven knowledge exchange network that brings developers  tech professionals and companies on the same platform - for mutual benefits., Collaboration  Communities  Developer Platform  Marketing Automation  Natural Language Processing, San Jose  California  United States,Weavr is a community-driven knowledge exchange network that brings developers  tech professionals and companies on the same platform.,238 011,Sep 1  2019,Active,Less than $1M, — , San Francisco Bay Area  Silicon Valley  West Coast,—,—,For Profit, weavr.ai ,https://www.facebook.com/GetWeavr/,https://www.linkedin.com/company/weavrai/,https://twitter.com/weavrai,hello@weavr.ai,1 (408) 393-5265,—, —,—,—, —, —, Artificial Intelligence  Community and Lifestyle  Data and Analytics  Other  Sales and Marketing  Software,2, Avinash Harsh  Sameer Merchant,1-10,2,Seed,Mar 15  2020,—,—,Angel,—,—, Sundar Iyer  VDOSH  Stephen Deasy,—,3,—, —,—,—,—,—,—,—,—,—,—,Private,—,—,—,—,—,—,1,—,—,3, — ,—,—,—,—,—,—,—,—,11,—,—,25,—,—,—,—,—,—,—,—,—,—,—,—, —,—,—,—,—,—,—,—,—,243 648,—,0,-0.1,0.4
https://www.crunchbase.com//organization/kwikkart, Kwikkart ,—,—, Artificial Intelligence  E-Commerce  Grocery, San Diego  California  United States,kwikkart is a checkout service that uses artificial intelligence to provide personalized offers for customers as they shop.,238 912,2021,Active,—, — , Greater San Diego Area  West Coast  Western US,—,—,For Profit, www.kwikkart.co/ ,—,https://www.linkedin.com/company/kwikkart/,—,aaron@kwikkart.co,—,—, —,—,—, —, —, Artificial Intelligence  Commerce and Shopping  Data and Analytics  Food and Beverage  Science and Engineering  Software,—, — ,1-10,—,—,—,—,—,—,—,—, — ,—,—,—, —,—,—,—,—,—,—,—,—,—,Private,—,—,—,—,—,—,—,—,—,5, — ,—,—,—,—,—,—,—,—,—,—,—,4,—,—,—,—,—,—,—,—,—,—,—,—, Pro Services,1,—,—,—,—,—,—,—,244 583,—,0,-0.1,0
https://www.crunchbase.com//organization/maxify-digital, Maxify Digital ,—,Maxify's Digital is a AI-enabled digital platform matches to a Salesforce Expert ready to transform your Salesforce CRM., Artificial Intelligence  CRM  Digital Signage, San Diego  California  United States,Maxify Digital is into AI platform.,240 941,2016,Active,—, — , Greater San Diego Area  West Coast  Western US,—,—,For Profit, maxify.digital/ ,https://www.facebook.com/MaxifyDigital/posts/681341669140731,https://www.linkedin.com/company/maxify-digital/,https://twitter.com/maxifydigital,success@maxify.digital,—,—, —,—,—, —, —, Artificial Intelligence  Data and Analytics  Information Technology  Sales and Marketing  Science and Engineering  Software,—, — ,11-50,—,—,—,—,—,—,—,—, — ,—,—,—, —,—,—,—,—,—,—,—,—,—,Private,—,—,—,—,—,—,—,—,—,5, — ,—,—,—,—,—,—,—,—,12,—,—,29,—,—,—,—,—,—,—,—,—,—,—,—, Management  Operations  Sales,5,—,—,—,—,—,—,—,246 708,—,0.5,1.9,4
https://www.crunchbase.com//organization/rollup-io, Rollup ,—,—, Analytics  Artificial Intelligence  Information Technology  Machine Learning  Software, Los Angeles  California  United States,Enhance your visibility.,242 056,2022,Active,—, — , Greater Los Angeles Area  West Coast  Western US,—,—,For Profit, rollup.io ,https://facebook.com/rolluphq,https://linkedin.com/company/rollup,https://twitter.com/rolluphq,hello@rollup.io,—,—, —,—,—, —, —, Artificial Intelligence  Data and Analytics  Information Technology  Science and Engineering  Software,1, Mark Habashi,1-10,—,—,—,—,—,—,—,—, — ,—,—,—, —,—,—,—,—,—,—,—,—,—,Private,—,—,—,—,—,—,—,—,—,3, — ,—,—,—,—,—,—,—,—,—,—,—,1,—,—,—,—,—,—,—,—,—,—,—,—, —,—,—,—,—,—,—,—,—,247 872,—,0,-0.2,-0.1
